-3.8892,-10.0507,3.1399,0.0,0.0
-3.7709,-10.0514,3.1403,0.0,0.0
-3.6564,-10.0526,3.1413,0.0,0.0
-3.5474,-10.0537,-3.1412,0.0,0.0
-3.4446,-10.0542,-3.141,0.0,0.0
-3.3235,-10.0549,-3.1409,0.0,0.0
-3.2118,-10.0556,-3.1405,0.0,0.0
-3.1032,-10.0566,-3.1398,0.0,0.0
-2.9991,-10.0564,-3.1389,0.0,0.0
-2.8881,-10.0562,-3.1391,0.0,0.0
-2.786,-10.0598,-3.1388,0.0,0.0
-2.8955,-10.0675,-3.1393,0.0,0.0
-3.0009,-10.0648,3.1413,0.0,0.0
-3.1041,-10.0613,3.1399,0.0,0.0
-3.2165,-10.0619,3.1406,0.0,0.0
-3.3408,-10.0625,3.1409,0.0,0.0
-3.4504,-10.0625,3.1407,0.0,0.0
-3.569,-10.0622,3.1402,0.0,0.0
-3.7011,-10.0622,3.1402,0.0,0.0
-3.8054,-10.0622,3.1401,0.0,0.0
-3.9176,-10.0619,3.1397,0.0,0.0
-4.0341,-10.0615,3.1391,0.0,0.0
-4.1552,-10.0613,3.139,0.0,0.0
-4.2766,-10.0615,3.1396,0.0,0.0
-4.4013,-10.062,3.1406,0.0,0.0
-4.528,-10.0628,3.1414,0.0,0.0
-4.6588,-10.0633,-3.1415,0.0,0.0
-4.7958,-10.0638,3.1414,0.0,0.0
-4.9361,-10.0631,3.1407,0.0,0.0
-5.0785,-10.0616,3.1395,0.0,0.0
-5.2234,-10.0599,3.1382,0.0,0.0
-5.3244,-10.0592,3.1381,0.0,0.0
-5.4727,-10.0574,3.1375,0.0,0.0
-5.5741,-10.0561,3.1371,0.0,0.0
-5.6779,-10.055,3.1363,0.0,0.0
-5.828,-10.0541,3.1355,0.0,0.0
-5.9297,-10.0532,3.135,0.0,0.0
-6.0363,-10.0518,3.1342,0.0,0.0
-6.1404,-10.05,3.1332,0.0,0.0
-6.2482,-10.0482,3.1317,0.0,0.0
-6.3569,-10.0458,3.1304,0.0,0.0
-6.4663,-10.0435,3.1295,0.0,0.0
-6.5772,-10.0414,3.1283,0.0,0.0
-6.6881,-10.0403,3.1279,0.0,0.0
-6.8005,-10.0388,3.1273,0.0,0.0
-6.9145,-10.037,3.1269,0.0,0.0
-7.0298,-10.0355,3.1267,0.0,0.0
-7.1475,-10.0337,3.1264,0.0,0.0
-7.2651,-10.0321,3.1261,0.0,0.0
-7.3821,-10.0305,3.1259,0.0,0.0
-7.5014,-10.0284,3.1256,0.0,0.0
-7.6206,-10.0261,3.1251,0.0,0.0
-7.7437,-10.0237,3.1248,0.0,0.0
-7.8673,-10.0212,3.1246,0.0,0.0
-7.9926,-10.0187,3.1247,0.0,0.0
-8.116,-10.0163,3.1247,0.0,0.0
-8.2403,-10.0142,3.125,0.0,0.0
-8.3649,-10.012,3.1251,0.0,0.0
-8.4903,-10.0098,3.1254,0.0,0.0
-8.6167,-10.0074,3.1255,0.0,0.0
-8.744,-10.0054,3.1256,0.0,0.0
-8.8736,-10.0036,3.126,0.0,0.0
-9.0017,-10.002,3.126,0.0,0.0
-9.1308,-10.0005,3.1257,0.0,0.0
-9.2631,-9.9982,3.1255,0.0,0.0
-9.3952,-9.9963,3.1259,0.0,0.0
-9.5257,-9.9947,3.1263,0.0,0.0
-9.6589,-9.9934,3.1264,0.0,0.0
-9.7926,-9.9924,3.1265,0.0,0.0
-9.9279,-9.991,3.1267,0.0,0.0
-10.065,-9.9891,3.1266,0.0,0.0
-10.2029,-9.9872,3.1262,0.0,0.0
-10.3412,-9.9858,3.1263,0.0,0.0
-10.4799,-9.9844,3.1266,0.0,0.0
-10.6209,-9.9825,3.1263,0.0,0.0
-10.7592,-9.9805,3.1261,0.0,0.0
-10.8994,-9.9786,3.1261,0.0,0.0
-11.0392,-9.9764,3.1255,0.0,0.0
-11.1799,-9.9736,3.1246,0.0,0.0
-11.3236,-9.9701,3.1238,0.0,0.0
-11.4654,-9.9677,3.1233,0.0,0.0
-11.6093,-9.9653,3.1233,0.0,0.0
-11.7545,-9.962,3.1226,0.0,0.0
-11.8997,-9.9592,3.1221,0.0,0.0
-12.0446,-9.9559,3.1214,0.0,0.0
-12.1894,-9.9537,3.1213,0.0,0.0
-12.3344,-9.9513,3.1212,0.0,0.0
-12.4807,-9.9487,3.1214,0.0,0.0
-12.6276,-9.9471,3.1218,0.0,0.0
-12.7753,-9.945,3.122,0.0,0.0
-12.9233,-9.943,3.1224,0.0,0.0
-13.0709,-9.9403,3.1218,0.0,0.0
-13.2186,-9.9371,3.1209,0.0,0.0
-13.3679,-9.9338,3.12,0.0,0.0
-13.5165,-9.931,3.1202,0.0,0.0
-13.6653,-9.9276,3.1201,0.0,0.0
-13.8156,-9.9246,3.1202,0.0,0.0
-13.9657,-9.9214,3.1198,0.0,0.0
-14.1176,-9.9185,3.1196,0.0,0.0
-14.2669,-9.9151,3.119,0.0,0.0
-14.417,-9.9108,3.1185,0.0,0.0
-14.5683,-9.9072,3.1184,0.0,0.0
-14.7203,-9.9035,3.1182,0.0,0.0
-14.8759,-9.9001,3.1183,0.0,0.0
-15.0259,-9.8968,3.1183,0.0,0.0
-15.179,-9.8932,3.1184,0.0,0.0
-15.3325,-9.8901,3.1186,0.0,0.0
-15.4866,-9.887,3.1189,0.0,0.0
-15.643,-9.8839,3.1195,0.0,0.0
-15.797,-9.881,3.1202,0.0,0.0
-15.9533,-9.878,3.1205,0.0,0.0
-16.114,-9.8752,3.1209,0.0,0.0
-16.2669,-9.8733,3.1215,0.0,0.0
-16.4237,-9.8701,3.1209,0.0,0.0
-16.5831,-9.8669,3.121,0.0,0.0
-16.7389,-9.8643,3.1216,0.0,0.0
-16.8961,-9.8614,3.122,0.0,0.0
-17.0551,-9.8588,3.1227,0.0,0.0
-17.2117,-9.8564,3.1235,0.0,0.0
-17.3719,-9.8541,3.1241,0.0,0.0
-17.5304,-9.851,3.1239,0.0,0.0
-17.6913,-9.8445,3.1213,0.0,0.0
-17.8537,-9.8332,3.1154,0.0,0.0
-18.0174,-9.8143,3.1035,0.0,0.0
-18.1816,-9.7844,3.0853,0.0,0.0
-18.3461,-9.743,3.0608,0.0,0.0
-18.5094,-9.6943,3.0347,0.0,0.0
-18.6684,-9.6378,3.0057,0.0,0.0
-18.8286,-9.5792,2.9791,0.0,0.0
-18.9861,-9.5217,2.9563,0.0,0.0
-19.1452,-9.4651,2.937,0.0,0.0
-19.3075,-9.4097,2.9217,0.0,0.0
-19.4669,-9.3577,2.9108,0.0,0.0
-19.6276,-9.307,2.9025,0.0,0.0
-19.7902,-9.2605,2.8979,0.0,0.0
-19.9548,-9.2133,2.8935,0.0,0.0
-20.1143,-9.1616,2.8842,0.0,0.0
-20.275,-9.0993,2.8699,0.0,0.0
-20.4334,-9.0305,2.8523,0.0,0.0
-20.5929,-8.9602,2.8368,0.0,0.0
-20.749,-8.891,2.8224,0.0,0.0
-20.9033,-8.8187,2.8068,0.0,0.0
-21.0595,-8.7382,2.7884,0.0,0.0
-21.2084,-8.6517,2.7661,0.0,0.0
-21.3476,-8.5521,2.7347,0.0,0.0
-21.4745,-8.443,2.6966,0.0,0.0
-21.5957,-8.3243,2.6553,0.0,0.0
-21.7074,-8.2008,2.6122,0.0,0.0
